STATEA,COUNTYA,AJWME001,AJXCE001,AJXCE002,AJXCE003,AJXCE004,AJXCE005,AJXCE006,AJXCE007,AJXCE008,AJXCE009,AJXCE010,AJXCE011,AJXCE012,AJXCE013,AJXCE014,AJXCE015,AJXCE016,AJXCE017,AJXCE018,AJXCE019,AJXCE020,AJXCE021
6,103,63373,23719,21458,19258,2200,1435,432,251,53,29,79,52,0,0,7,20,0,61,17,666,191,1247
6,105,12862,4590,3403,3091,312,228,37,47,0,0,25,25,0,0,0,0,0,0,42,175,51,894
6,107,460477,172133,158742,134488,24254,15416,3943,2669,1315,911,1226,1184,24,0,18,0,33,487,789,2927,2032,5897
6,109,53932,20024,18166,16292,1874,1525,193,45,111,0,109,109,0,0,0,0,0,23,52,374,253,1047
6,111,848112,404178,362739,317221,45518,32780,7884,2653,1367,834,4857,3682,51,142,923,59,100,1627,2265,6944,1996,23650
6,113,214977,95318,74380,64973,9407,6949,1421,643,231,163,3961,3459,74,59,310,59,53,427,7649,3039,605,5204
6,115,75493,29756,27058,23226,3832,2904,687,146,57,38,281,281,0,0,0,0,0,135,126,494,203,1459
8,1,497115,251973,224266,197164,27102,21321,3667,1108,804,202,9366,8749,180,194,214,29,92,459,614,2886,1551,12739
8,3,16444,6644,6108,5119,989,813,63,103,0,10,7,7,0,0,0,0,0,0,50,277,23,179
8,5,636671,335532,288703,260387,28316,21515,4049,1705,717,330,14115,8828,804,3147,1304,32,194,418,1214,4923,2546,23419
8,7,12908,5602,4736,4163,573,471,59,43,0,0,3,3,0,0,0,0,0,36,20,204,69,534
8,9,3563,1601,1363,1258,105,64,23,3,1,14,0,0,0,0,0,0,0,0,12,95,14,117
8,11,5809,1480,1340,1176,164,101,49,7,7,0,0,0,0,0,0,0,0,0,0,61,34,45
8,13,321030,170024,123800,111195,12605,10203,1424,559,339,80,8047,7875,0,44,42,86,47,348,7574,8532,1191,20485
8,14,66120,36290,30295,27898,2397,2061,201,40,83,12,1301,1292,0,0,9,0,26,58,117,422,477,3594
8,15,19164,8487,6536,5910,626,492,94,21,19,0,31,31,0,0,0,0,0,14,487,404,14,1001
8,17,2039,823,692,651,41,26,5,8,2,0,0,0,0,0,0,0,0,0,0,39,20,72
8,19,9379,5130,4013,3531,482,399,78,0,0,5,30,30,0,0,0,0,0,6,47,137,78,819
8,21,8142,2799,2542,2090,452,320,43,57,32,0,2,2,0,0,0,0,0,5,0,58,38,154
8,23,3687,1248,1108,860,248,217,27,0,4,0,0,0,0,0,0,0,0,0,0,36,0,104
8,25,5630,1825,1595,1512,83,69,7,7,0,0,0,0,0,0,0,0,0,4,0,115,1,110
8,27,4640,1338,974,876,98,46,0,43,9,0,0,0,0,0,0,0,0,0,4,77,0,283
8,29,30346,10620,9141,7876,1265,898,268,72,4,23,55,55,0,0,0,0,0,0,61,381,66,916
8,31,693417,382460,296502,266093,30409,22661,4749,1787,665,547,25040,18427,953,3598,2051,11,891,489,8837,17251,3021,30429
8,33,1841,831,577,467,110,106,4,0,0,0,0,0,0,0,0,0,0,0,0,141,1,112
8,35,328614,174600,146665,134787,11878,9362,1467,745,231,73,3280,923,174,1567,604,12,48,243,391,2042,1515,20416
8,37,54357,32977,26572,24241,2331,1716,470,25,99,21,1667,1625,0,42,0,0,0,0,369,885,164,3320
8,39,25162,13263,11743,10635,1108,856,158,63,24,7,9,9,0,0,0,0,2,18,0,118,101,1272
8,41,688153,337619,296323,261235,35088,26334,5649,1838,820,447,2556,2358,38,114,0,46,112,678,1533,12090,2588,21739
8,43,47002,14025,12827,11323,1504,1277,118,75,27,7,33,15,0,0,11,7,0,48,93,202,90,732
8,45,58538,30862,25643,22347,3296,2130,592,314,240,20,1184,1184,0,0,0,0,0,30,492,917,319,2277
8,47,5924,3589,2943,2638,305,259,46,0,0,0,18,18,0,0,0,0,0,23,0,73,19,513
8,49,15066,8403,6429,5584,845,630,169,46,0,0,290,290,0,0,0,0,0,22,142,500,17,1003
8,51,16537,9284,6326,5387,939,740,138,57,4,0,409,409,0,0,0,0,1,23,583,1474,45,423
8,53,878,393,305,280,25,19,6,0,0,0,0,0,0,0,0,0,0,0,11,61,0,16
8,55,6583,2506,2027,1744,283,168,96,0,19,0,3,3,0,0,0,0,0,0,0,175,30,271
8,57,1296,672,442,409,33,27,0,6,0,0,0,0,0,0,0,0,0,3,0,90,21,116
8,59,570427,308470,263307,241051,22256,17258,3131,1225,373,269,10458,7233,367,1597,1256,5,204,447,1453,4635,2142,25824
8,61,1449,663,546,535,11,5,5,0,1,0,3,0,3,0,0,0,0,0,2,60,30,22
8,63,7635,3435,2939,2489,450,344,34,5,57,10,28,28,0,0,0,0,0,1,9,197,13,248
8,65,7585,4087,3291,2742,549,431,68,50,0,0,24,24,0,0,0,0,0,0,18,331,129,294
8,67,55101,28916,23759,21532,2227,1615,449,128,11,24,206,206,0,0,0,0,0,56,719,1608,195,2373
8,69,338161,174527,145948,130940,15008,11084,2472,979,352,121,2567,2373,9,82,45,58,30,461,5787,4615,1125,13994
8,71,14179,5844,4965,4241,724,445,102,43,125,9,48,48,0,0,0,0,2,9,2,322,25,471
8,73,5548,1503,1262,1062,200,164,10,7,13,6,0,0,0,0,0,0,0,8,4,66,22,141
8,75,21689,10428,9202,8003,1199,873,216,36,53,21,59,59,0,0,0,0,0,2,5,532,73,555
8,77,149998,68296,59442,53532,5910,4212,918,576,141,63,305,305,0,0,0,0,0,229,621,2135,1112,4452
8,79,823,412,247,202,45,36,7,0,2,0,0,0,0,0,0,0,0,0,6,106,4,49
8,81,13060,6185,5633,4652,981,514,367,80,20,0,52,22,0,0,30,0,0,14,23,267,4,192
8,83,25909,10943,9787,8889,898,710,149,25,0,14,3,3,0,0,0,0,6,2,49,274,46,776
8,85,41268,16970,15342,13376,1966,1357,362,58,167,22,54,54,0,0,0,0,0,9,51,361,151,1002
8,87,28257,12891,11719,9347,2372,1731,406,191,16,28,11,11,0,0,0,0,0,51,9,434,82,585
8,89,18325,6838,6102,5379,723,490,120,56,57,0,21,21,0,0,0,0,0,19,16,256,124,300
8,91,4722,2258,1689,1416,273,208,53,4,0,8,0,0,0,0,0,0,0,2,21,184,29,333
8,93,17392,8925,7454,6454,1000,764,229,7,0,0,106,77,23,0,6,0,0,9,0,148,156,1052
8,95,4318,1984,1731,1442,289,144,138,4,3,0,0,0,0,0,0,0,0,0,16,150,10,77
8,97,17909,11393,6300,5957,343,250,16,30,31,16,1721,1721,0,0,0,0,0,6,448,1167,158,1593
8,99,12052,5274,4738,4132,606,375,140,50,29,12,1,1,0,0,0,0,0,7,32,85,68,343
8,101,164685,66713,62257,55221,7036,4918,1501,424,165,28,656,606,6,24,11,9,29,150,249,1430,271,1671
8,103,6465,2904,2464,2004,460,357,80,23,0,0,28,24,0,0,0,4,0,6,57,152,5,192
8,105,11351,4338,3819,3329,490,365,102,2,21,0,35,35,0,0,0,0,0,2,22,197,37,226
8,107,24874,14298,11205,9671,1534,821,405,105,203,0,434,415,0,19,0,0,0,0,644,572,59,1384
8,109,6468,2496,1971,1724,247,228,0,14,0,5,37,37,0,0,0,0,0,2,26,147,21,292
8,111,544,304,207,190,17,15,2,0,0,0,0,0,0,0,0,0,0,0,28,54,0,15
8,113,7968,4996,2819,2485,334,160,58,37,67,12,504,261,0,243,0,0,0,0,128,687,163,695
8,115,2350,940,802,661,141,97,15,26,3,0,0,0,0,0,0,0,0,7,6,48,1,76
8,117,30429,19406,15494,14782,712,293,235,132,0,52,946,946,0,0,0,0,21,0,171,875,168,1731
8,119,24113,11471,9968,8822,1146,902,237,7,0,0,4,4,0,0,0,0,0,22,0,223,204,1050
8,121,4840,2264,1921,1708,213,189,18,6,0,0,0,0,0,0,0,0,0,8,2,63,11,259
8,123,295123,143802,129849,115182,14667,11006,2003,1252,227,179,757,752,0,5,0,0,26,250,554,3051,1086,8229
8,125,10069,4998,4223,3489,734,518,172,30,14,0,2,2,0,0,0,0,0,7,0,256,2,508
9,1,944348,466283,374632,337006,37626,28473,5659,2112,878,504,46650,11462,118,1148,33893,29,1102,241,857,11789,3002,28010
9,3,894730,439172,393119,356209,36910,29888,4024,1663,499,836,14071,13481,83,179,306,22,353,271,989,8504,2915,18950
9,5,183031,95382,85793,79997,5796,4433,629,321,259,154,1224,427,60,370,357,10,68,89,125,2147,696,5240
9,7,163368,87502,77434,71411,6023,4977,657,253,27,109,1200,691,0,49,411,49,76,90,61,2294,845,5502
9,9,859339,420437,363156,328434,34722,28718,3580,928,806,690,17343,12451,76,392,4394,30,689,295,2183,15052,2678,19041
9,11,268881,137429,122169,109641,12528,10387,932,546,378,285,2054,1561,14,52,406,21,172,182,388,4614,958,6892
9,13,151269,77508,67085,61956,5129,3847,554,333,311,84,1501,1442,0,18,30,11,41,52,171,3567,566,4525
9,15,116538,56940,52064,47271,4793,3525,724,234,167,143,304,273,0,18,13,0,4,64,121,1558,419,2406
10,1,174822,79753,73415,65608,7807,5772,1048,325,482,180,802,718,45,29,10,0,12,103,252,1492,577,3100
10,3,555133,269434,237057,215191,21866,17799,2717,725,314,311,10470,8062,37,206,2093,72,123,252,826,6742,1731,12233
10,5,219540,95721,86494,79566,6928,4939,1290,326,248,125,467,287,0,84,93,3,2,78,250,1284,846,6300
11,1,684498,366168,144993,125462,19531,14271,3310,1039,576,335,127530,50181,712,75595,1000,42,3131,557,16350,48047,3155,22405
12,1,263148,121455,102706,91254,11452,9845,966,345,194,102,4705,4672,0,17,0,16,38,975,2824,3538,1050,5619
12,3,27785,10356,9702,8659,1043,749,131,54,109,0,0,0,0,0,0,0,0,0,15,10,240,389
12,5,182482,82472,75633,67091,8542,6647,1138,520,199,38,863,836,21,0,0,6,102,482,477,1020,863,3032
12,7,26979,9282,8666,7986,680,526,137,15,2,0,60,60,0,0,0,0,0,21,28,135,130,242
12,9,576808,242260,216875,196851,20024,15871,2479,943,305,426,1418,1241,71,28,42,36,214,1128,2050,2398,3233,14944
12,11,1909151,931338,827806,744593,83213,63557,12267,3648,2058,1683,24663,22564,59,509,1374,157,1862,1838,5581,10935,11647,47006
12,13,14444,4630,4400,3766,634,504,59,69,0,2,0,0,0,0,0,0,0,0,18,43,100,69
12,15,176954,59324,51658,46924,4734,3898,461,237,117,21,147,115,0,16,0,16,49,178,494,628,663,5507
12,17,143087,44564,40473,36820,3653,2958,547,126,15,7,124,107,0,17,0,0,66,101,147,396,772,2485
12,19,207291,93222,84349,77453,6896,5789,759,175,115,58,108,104,0,0,4,0,127,327,159,1105,1292,5755
12,21,363922,150654,130323,112045,18278,12561,2978,1671,738,330,3303,3206,0,89,8,0,143,231,1565,2129,1833,11127
12,23,69105,25449,23812,20899,2913,2353,390,134,36,0,19,8,0,11,0,0,0,78,144,214,205,977
12,27,36399,13114,11511,9186,2325,1271,423,195,225,211,517,517,0,0,0,0,11,19,79,203,60,714
12,29,16437,4583,4004,3345,659,571,52,16,20,0,2,2,0,0,0,0,0,0,0,76,96,405
12,31,924229,445117,398452,356131,42321,34021,5080,1896,833,491,8160,8029,13,52,47,19,647,862,2644,7681,5227,21444
12,33,311522,141575,122116,107683,14433,11350,1936,593,404,150,901,856,22,0,0,23,220,359,751,3331,1302,12595
12,35,107139,40049,36406,33423,2983,2470,321,130,35,27,154,36,103,0,15,0,23,211,44,80,267,2864
12,37,11736,4075,3579,3202,377,357,6,0,14,0,21,21,0,0,0,0,6,0,22,116,121,210
12,39,46017,16221,15120,13688,1432,908,264,45,163,52,44,26,0,0,0,18,0,27,0,177,378,475
12,41,17615,6626,6154,4963,1191,907,121,163,0,0,4,4,0,0,0,0,0,25,4,48,43,348
12,43,13363,3729,3262,2837,425,218,196,7,4,0,64,64,0,0,0,0,0,0,8,54,97,244
12,45,16055,5580,5053,4103,950,781,48,61,22,38,2,2,0,0,0,0,0,3,0,51,177,294
12,47,14269,3585,3217,2749,468,305,123,40,0,0,7,7,0,0,0,0,0,24,2,80,94,161
12,49,27228,9835,8826,7882,944,601,220,66,26,31,323,299,0,0,24,0,24,0,93,150,14,405
12,51,40127,16457,13282,10636,2646,1095,556,405,208,382,1256,1256,0,0,0,0,76,20,92,681,355,695
12,53,182696,65071,58692,53078,5614,4237,463,694,81,139,213,213,0,0,0,0,40,240,85,633,787,4381
12,55,102101,32095,28501,24999,3502,2779,548,107,21,47,343,299,0,38,6,0,42,122,189,825,167,1906
12,57,1378883,660016,584122,525398,58724,44608,7836,3408,1805,1067,10045,9809,11,85,73,67,1192,1455,4019,9657,5743,43783
12,59,19430,6510,6099,5420,679,417,233,25,4,0,9,9,0,0,0,0,0,0,2,65,77,258
12,61,150984,55963,49889,44625,5264,3690,1198,207,136,33,185,168,0,0,17,0,21,333,238,576,578,4143
12,63,48472,16271,15467,14277,1190,853,164,162,9,2,6,6,0,0,0,0,0,0,0,219,72,507
12,65,14105,5111,4894,4384,510,332,137,41,0,0,0,0,0,0,0,0,0,0,31,16,10,160
12,67,8744,2330,2262,1932,330,212,90,28,0,0,6,6,0,0,0,0,0,0,2,33,0,27
12,69,335362,133219,122143,108672,13471,10869,1612,695,161,134,440,440,0,0,0,0,146,225,193,1137,975,7960
12,71,718679,293718,263457,234797,28660,21483,3719,1646,1417,395,2183,2111,46,0,23,3,471,810,2128,3056,5056,16557
12,73,288102,142705,127891,115269,12622,10604,1476,311,58,173,2530,2465,0,0,0,65,134,455,925,3308,1347,6115
12,75,39961,14313,13209,11419,1790,1289,259,167,69,6,15,15,0,0,0,0,0,27,60,153,25,824
12,77,8365,2363,2178,1898,280,193,84,0,3,0,0,0,0,0,0,0,0,0,0,25,103,57
12,79,18474,6031,5517,5033,484,319,78,64,0,23,30,30,0,0,0,0,0,11,13,143,162,155
12,81,373853,154220,136473,122197,14276,10806,2050,741,586,93,1138,1040,45,35,0,18,171,466,1048,1842,1530,11552
12,83,348371,120408,108893,96972,11921,9419,1646,636,96,124,554,507,4,27,0,16,130,299,269,1163,1475,7625
12,85,157581,64516,56328,50103,6225,4530,784,696,115,100,141,116,0,4,21,0,28,104,485,705,974,5751
12,86,2715516,1280128,1096674,983419,113255,83115,18158,7047,2919,2016,63929,53567,631,7880,1785,66,4667,2793,7235,25187,12643,67000
12,87,76325,40801,31606,28688,2918,2437,394,34,36,17,594,407,0,11,43,133,355,540,2466,1731,969,2540
12,89,80578,36050,33010,29950,3060,2448,300,153,141,18,55,44,0,0,11,0,19,52,192,814,334,1574
12,91,200737,95179,87228,79053,8175,6295,1242,259,272,107,321,248,0,27,12,34,104,304,397,1816,1138,3871
12,93,40572,14623,13737,11964,1773,1280,256,173,52,12,20,20,0,0,0,0,21,53,97,250,74,371
12,95,1321194,650883,579427,515955,63472,49185,9383,3031,1158,715,16294,15654,96,240,282,22,1273,1882,3179,7750,7751,33327
12,97,338619,152167,140721,123038,17683,14580,1804,896,261,142,1973,1867,0,21,85,0,485,396,426,807,1144,6215
12,99,1446277,658580,579927,515009,64918,47984,10592,3123,2000,1219,11899,10091,124,197,1475,12,1198,1087,4686,9721,7444,42618
12,101,510593,206221,183535,165813,17722,13930,2136,1155,327,174,900,883,0,17,0,0,209,442,656,1863,2645,15971
12,103,957875,440128,381226,346066,35160,28555,4109,1541,493,462,7663,7500,0,103,16,44,821,1667,4845,7291,5810,30805
12,105,668671,269609,249280,222317,26963,21006,3574,1207,911,265,1425,1371,0,28,26,0,232,993,884,2789,2568,11438
12,107,72766,24624,22698,19947,2751,2150,226,98,203,74,123,123,0,0,0,0,42,121,226,365,136,913
12,109,235503,107032,93841,86824,7017,5490,1216,189,64,58,143,106,0,25,12,0,176,435,800,1264,1162,9211
12,111,305591,124099,112605,97961,14644,10756,2344,482,852,210,431,318,0,0,113,0,49,547,694,1487,2086,6200
12,113,170442,73927,68396,61350,7046,5674,970,229,159,14,64,33,0,31,0,0,0,299,126,513,619,3910
12,115,412144,163591,145886,135128,10758,8105,1439,849,265,100,1176,1158,0,0,0,18,99,478,1565,1395,981,12011
12,117,455086,224221,200381,182828,17553,13832,2354,832,224,311,1997,1128,35,50,755,29,293,324,513,2178,2107,16428
12,119,120999,24403,19772,18260,1512,1149,216,85,10,52,61,53,0,0,0,8,0,83,24,197,1614,2652
12,121,43924,16349,14904,12619,2285,1532,461,103,172,17,0,0,0,0,0,0,32,0,180,391,211,631
12,123,22098,6380,6104,5235,869,633,130,31,75,0,2,2,0,0,0,0,42,0,14,55,107,56
12,125,15239,3662,3292,2866,426,338,54,19,12,3,63,63,0,0,0,0,0,0,6,107,57,137
12,127,527634,216779,192738,175042,17696,13927,2408,721,374,266,2189,1898,8,28,250,5,76,874,1973,2620,2375,13934
12,129,31877,13265,12552,11187,1365,1122,158,50,23,12,4,4,0,0,0,0,0,14,18,184,27,466
12,131,65858,28839,25540,22880,2660,2270,179,174,0,37,96,64,0,0,0,32,0,28,99,330,485,2261
12,133,24566,8441,8007,7349,658,574,61,22,0,1,21,21,0,0,0,0,0,16,0,47,138,212
13,1,18454,7227,6872,5898,974,664,182,38,90,0,24,24,0,0,0,0,0,0,0,93,99,139
13,3,8265,3135,2927,2633,294,247,37,5,3,2,0,0,0,0,0,0,0,0,0,83,111,14
13,5,11228,4122,3914,3441,473,376,67,20,9,1,19,19,0,0,0,0,0,0,0,76,27,86
13,7,3189,1223,1171,1070,101,25,2,0,3,71,0,0,0,0,0,0,0,0,0,24,0,28
13,9,45286,16988,15928,14520,1408,1058,221,36,93,0,141,139,0,2,0,0,8,0,27,429,168,287
13,11,18510,7684,7178,6228,950,548,241,77,84,0,0,0,0,0,0,0,0,6,0,108,26,366
13,13,76887,35070,33290,29257,4033,2949,641,244,153,46,95,83,0,0,12,0,48,33,23,182,198,1201
13,15,103620,47037,42951,38473,4478,3507,557,282,25,107,384,384,0,0,0,0,161,17,0,361,496,2667
13,17,17154,6265,5932,5323,609,402,41,11,36,119,0,0,0,0,0,0,0,5,26,67,176,59
13,19,19025,7065,6685,5630,1055,703,177,66,58,51,15,15,0,0,0,0,0,40,12,78,80,155
13,21,153490,60737,55894,49843,6051,4747,491,282,285,246,668,653,0,15,0,0,90,50,53,1680,580,1722
13,23,12775,4145,4035,3589,446,410,16,0,16,4,3,3,0,0,0,0,0,0,5,9,0,93
13,25,18561,6661,6325,5583,742,591,104,46,0,1,54,54,0,0,0,0,0,29,0,50,61,142
13,27,15622,5732,5132,4528,604,532,31,21,6,14,41,41,0,0,0,0,0,1,22,202,100,234
13,29,35885,16384,15175,13938,1237,1008,133,63,23,10,0,0,0,0,0,0,0,37,85,244,321,522
13,31,74782,32760,29321,25907,3414,2621,563,117,46,67,365,365,0,0,0,0,63,127,412,816,218,1438
13,33,22550,8877,8275,7708,567,507,40,11,0,9,66,66,0,0,0,0,0,0,41,86,36,373
13,35,23750,8772,8358,7980,378,246,105,6,0,21,0,0,0,0,0,0,0,2,0,12,35,365
13,37,6428,1602,1433,1237,196,103,68,4,21,0,3,1,2,0,0,0,0,0,0,35,4,127
13,39,52714,24619,22426,20599,1827,1526,156,110,13,22,13,13,0,0,0,0,0,124,32,1339,228,457
13,43,10827,4185,4021,3492,529,434,42,49,4,0,3,3,0,0,0,0,0,0,0,44,30,87
13,45,116022,50294,46943,40899,6044,4762,766,215,194,107,215,174,18,6,0,17,111,60,46,740,675,1504
13,47,66299,31215,29757,26616,3141,2601,353,178,9,0,8,8,0,0,0,0,0,27,0,154,106,1163
13,49,12983,4157,3851,3318,533,474,43,8,6,2,24,13,11,0,0,0,0,12,5,11,58,196
13,51,287049,135521,119538,106131,13407,10803,1730,515,228,131,3467,3309,9,102,17,30,452,291,1477,3696,1149,5451
13,53,10767,6513,3846,3229,617,457,98,62,0,0,0,0,0,0,0,0,7,5,11,454,67,2123
13,55,24817,8740,8307,7469,838,701,107,19,0,11,13,13,0,0,0,0,0,0,23,218,59,120
13,57,241910,120992,106477,95444,11033,8516,1510,592,367,48,645,488,30,95,32,0,297,46,207,1019,1321,10980
13,59,124602,57180,47674,41869,5805,3884,1571,234,67,49,2802,2762,0,40,0,0,52,113,904,2193,506,2936
13,61,3001,860,753,586,167,44,23,20,80,0,7,7,0,0,0,0,0,0,0,38,16,46
13,63,278666,122364,109874,95222,14652,11457,1726,853,518,98,3772,3013,22,637,100,0,931,109,139,1624,1340,4575
13,65,6743,2167,2078,1886,192,67,12,11,21,81,0,0,0,0,0,0,0,0,0,8,30,51
13,67,745057,382869,335305,303168,32137,24133,4458,1887,1284,375,4172,3490,1,555,99,27,1319,396,287,4101,6211,31078
13,69,42961,16386,15640,14051,1589,1011,259,114,34,171,23,23,0,0,0,0,21,0,0,52,398,252
13,71,45606,18333,16940,13606,3334,2124,292,190,372,356,222,173,0,7,42,0,0,33,8,286,304,540
13,73,147295,67902,65287,59562,5725,4103,964,266,357,35,65,65,0,0,0,0,0,16,28,249,278,1979
13,75,17184,7014,6552,5839,713,587,68,10,30,18,6,6,0,0,0,0,0,5,7,103,28,313
13,77,140516,67339,62059,55492,6567,5089,1037,223,167,51,419,294,0,100,0,25,11,63,43,585,1288,2871
13,79,12344,4564,4323,4082,241,208,4,19,5,5,61,52,0,0,9,0,0,9,0,24,23,124
13,81,22846,8473,7969,6826,1143,895,167,67,14,0,32,32,0,0,0,0,101,0,0,106,56,209
13,83,16227,7143,6196,5475,721,610,79,10,22,0,29,20,0,0,0,9,0,8,0,505,36,369
13,85,23861,11197,10082,9040,1042,783,215,44,0,0,17,17,0,0,0,0,0,17,0,53,81,947
13,87,26833,9611,9091,7930,1161,910,173,0,67,11,65,65,0,0,0,0,34,7,6,47,218,143
13,89,743187,366211,301308,263002,38306,26214,6290,3087,1189,1526,28452,19155,140,8082,1038,37,1571,349,1188,5895,2862,24586
13,91,20919,7346,6819,6116,703,407,61,109,76,50,28,28,0,0,0,0,0,0,19,94,215,171
13,93,13905,4850,4562,3886,676,547,12,117,0,0,0,0,0,0,0,0,8,0,7,69,35,169
13,95,91049,34490,31138,27024,4114,3119,799,152,25,19,565,559,6,0,0,0,0,22,40,958,253,1514
13,97,141840,66879,61118,55076,6042,4703,819,236,61,223,511,472,0,39,0,0,29,76,0,488,1090,3567
13,99,10348,3729,3523,3332,191,161,3,27,0,0,0,0,0,0,0,0,0,0,3,88,95,20
13,101,3994,1667,1576,1445,131,100,0,24,7,0,8,8,0,0,0,0,0,0,0,16,0,67
13,103,58689,27838,26361,24176,2185,1899,203,0,58,25,19,10,0,9,0,0,0,56,0,201,450,751
13,105,19212,7538,7261,6306,955,821,75,21,2,36,11,4,0,0,0,7,0,0,17,162,0,87
13,107,22499,8110,7497,6417,1080,770,171,68,71,0,191,184,7,0,0,0,0,5,8,111,51,247
13,109,10727,4122,3592,3248,344,228,105,11,0,0,13,13,0,0,0,0,4,11,0,54,316,132
13,111,24925,9236,8612,7272,1340,846,342,89,39,24,14,14,0,0,0,0,0,0,0,60,101,449
13,113,111369,52002,45800,41860,3940,2882,604,174,146,134,393,79,19,249,46,0,14,47,12,200,1001,4535
13,115,96824,40700,36710,33364,3346,2471,470,242,142,21,213,203,0,10,0,0,92,9,196,1146,376,1958
13,117,219880,107794,93155,84041,9114,6861,1609,351,136,157,585,491,0,56,38,0,196,40,107,675,871,12165
13,119,22514,8441,7782,7190,592,472,64,56,0,0,33,21,12,0,0,0,0,19,11,192,72,332
13,121,1021902,507981,402290,365351,36939,29593,4755,1534,645,412,38134,23913,437,12252,1470,62,2434,537,2523,13825,5653,42585
13,123,29922,12489,11422,8988,2434,1621,337,239,19,218,20,10,0,0,0,10,0,29,21,222,136,639
13,125,3009,1336,1288,1147,141,127,0,14,0,0,0,0,0,0,0,0,0,0,0,3,18,27
13,127,83974,37521,34695,30769,3926,3029,525,236,35,101,149,110,0,39,0,0,129,78,157,477,470,1366
13,129,56790,25238,23297,20381,2916,2051,513,330,12,10,145,145,0,0,0,0,191,58,57,286,318,886
13,131,24926,9969,9546,7889,1657,1279,144,200,34,0,0,0,0,0,0,0,0,12,0,120,99,192
13,133,16976,6222,5462,4879,583,489,63,17,8,6,25,14,0,11,0,0,0,0,0,41,216,478
13,135,902298,439684,398932,348148,50784,36178,8489,3537,1494,1086,4929,3859,22,970,78,0,1288,323,281,3955,3792,26184
13,137,44289,17686,16769,14609,2160,1648,268,97,104,43,96,84,0,0,12,0,163,42,0,211,95,310
13,139,195961,90431,83872,73180,10692,7757,1673,539,421,302,213,156,0,41,0,16,915,64,93,750,859,3665
13,141,8535,1938,1825,1699,126,110,0,16,0,0,14,7,0,7,0,0,0,0,0,0,16,83
13,143,28956,12151,11563,10046,1517,1054,259,173,31,0,0,0,0,0,0,0,2,15,0,17,169,385
13,145,33590,15152,14264,12977,1287,1073,151,63,0,0,74,62,0,12,0,0,0,0,0,70,192,552
13,147,25631,9853,9294,8520,774,615,74,24,34,27,18,18,0,0,0,0,0,8,2,102,7,422
13,149,11677,4764,4621,4209,412,320,91,1,0,0,12,12,0,0,0,0,0,18,0,34,29,50
13,151,221307,101392,91633,82468,9165,6954,1289,587,222,113,879,765,30,43,41,0,103,183,35,542,858,7159
13,153,151682,69477,66599,59474,7125,6273,629,145,38,40,24,24,0,0,0,0,109,150,234,466,519,1376
13,155,9268,3242,3119,2969,150,46,13,0,17,74,0,0,0,0,0,0,0,0,0,7,82,34
13,157,65755,29313,27443,24722,2721,1778,632,156,114,41,69,66,0,3,0,0,0,64,3,83,253,1398
13,159,13784,5234,4879,4431,448,386,62,0,0,0,8,8,0,0,0,0,0,0,0,29,114,204
13,161,14991,5424,5336,4825,511,452,53,6,0,0,15,15,0,0,0,0,0,0,0,55,9,9
13,163,15772,5911,5600,4895,705,556,115,5,14,15,1,0,0,1,0,0,0,0,10,164,6,130
13,165,8827,3176,2976,2550,426,276,116,19,15,0,0,0,0,0,0,0,0,0,0,57,0,143
13,167,9730,4159,3917,3138,779,554,47,0,99,79,0,0,0,0,0,0,0,0,0,45,49,148
13,169,28548,11903,11354,9965,1389,1135,234,0,8,12,14,14,0,0,0,0,0,13,10,43,67,402
13,171,18513,6947,6368,5689,679,577,70,18,0,14,3,3,0,0,0,0,0,0,4,243,64,265
13,173,10366,3727,3537,3408,129,99,30,0,0,0,2,2,0,0,0,0,0,0,20,93,21,54
13,175,47418,17043,16350,14771,1579,1108,195,30,180,66,19,19,0,0,0,0,0,9,5,208,175,277
13,177,29348,13097,12564,11328,1236,938,258,32,1,7,0,0,0,0,0,0,0,30,0,38,11,454
13,179,62108,27436,25329,22404,2925,2607,241,22,22,33,136,136,0,0,0,0,112,54,173,872,311,449
13,181,7799,3195,3017,2834,183,99,76,3,5,0,0,0,0,0,0,0,0,3,0,20,55,100
13,183,18156,6878,6321,5600,721,501,67,130,11,12,0,0,0,0,0,0,0,39,0,49,278,191
13,185,114582,48785,45733,41662,4071,2932,714,199,166,60,161,138,0,23,0,0,0,31,136,778,424,1522
13,187,31951,15468,14267,13250,1017,746,128,129,14,0,23,0,0,0,23,0,0,0,13,457,117,591
13,189,21498,8397,7961,7351,610,501,95,14,0,0,0,0,0,0,0,0,0,22,0,55,170,189
13,191,14120,5880,5515,4754,761,668,59,5,29,0,24,24,0,0,0,0,0,0,0,72,13,256
13,193,13480,4342,4078,3449,629,482,31,116,0,0,4,4,0,0,0,0,0,0,7,107,77,69
13,195,28900,12311,11612,10251,1361,906,387,54,6,8,39,39,0,0,0,0,0,13,3,88,141,415
13,197,8484,3343,3070,2641,429,229,46,154,0,0,45,45,0,0,0,0,0,0,0,0,133,95
13,199,21113,7944,7449,6472,977,804,86,28,59,0,47,47,0,0,0,0,0,32,4,172,63,177
13,201,5836,2354,2245,2085,160,139,19,2,0,0,26,26,0,0,0,0,0,0,0,6,30,47
13,205,22432,7901,7450,6201,1249,819,193,230,7,0,38,38,0,0,0,0,0,0,24,153,95,141
